account_id,customer_id,iban,product_id,branch_id,currency,status,opened_at,closed_at
ACC0005226,CUST004179,LU23A59PIS8NW0HGYH2O,PR008,BR008,EUR,OPEN,2024-06-07T00:33:36+00:00,
ACC0005227,CUST004180,LU98P639PMK1640N23PD,PR008,BR002,EUR,OPEN,2021-11-30T10:04:16+00:00,
ACC0005228,CUST004181,LU72I70AT23PI5WL77JA,PR004,BR007,EUR,OPEN,2025-02-15T08:04:05+00:00,
ACC0005229,CUST004182,LU75AV6C94D3EFW79NQW,PR001,BR010,EUR,OPEN,2025-03-13T06:55:56+00:00,
ACC0005230,CUST004183,LU62VJFA7LGGSN8BLB80,PR006,BR005,EUR,OPEN,2022-08-01T22:36:24+00:00,
ACC0005231,CUST004184,LU75G0DHIY92VPUNIK4B,PR002,BR010,EUR,OPEN,2023-02-07T02:47:37+00:00,
ACC0005232,CUST004185,LU92NP041XHTH0S7HHU5,PR007,BR006,EUR,OPEN,2023-10-14T01:51:00+00:00,
ACC0005233,CUST004186,LU713N3WC3BA47L7H5VI,PR002,BR005,EUR,OPEN,2023-08-05T05:28:20+00:00,
ACC0005234,CUST004187,LU95861NPFLT82B4LCZ7,PR001,BR005,EUR,OPEN,2021-05-21T09:17:54+00:00,
ACC0005235,CUST004188,LU64SMGLZS4P9176A9GI,PR002,BR005,EUR,OPEN,2023-09-28T11:27:47+00:00,
ACC0005236,CUST004189,LU04C22T7WGCE2UG13Y9,PR002,BR009,EUR,OPEN,2024-09-29T13:05:36+00:00,
ACC0005237,CUST004190,LU73FEDFRFUKAO66JK0V,PR003,BR007,EUR,OPEN,2026-01-09T01:56:34+00:00,
ACC0005238,CUST004191,LU27AQSDS692SZ1GAUEL,PR002,BR007,EUR,OPEN,2025-06-25T17:47:41+00:00,
ACC0005239,CUST004192,LU63CU371WVJAUR9N3TZ,PR008,BR007,EUR,OPEN,2024-01-05T07:09:13+00:00,
ACC0005240,CUST004193,LU52QDXASQA9PMYJEVI0,PR001,BR007,EUR,OPEN,2021-09-21T23:38:38+00:00,
ACC0005241,CUST004193,LU121ILAMQY8SO7VQ52E,PR001,BR007,EUR,OPEN,2021-09-21T23:38:38+00:00,
ACC0005242,CUST004194,LU473PU86QQWQ9HITZGU,PR007,BR001,EUR,OPEN,2022-08-13T16:16:49+00:00,
ACC0005243,CUST004195,LU67KBNH98GMXX8GBOD8,PR003,BR008,EUR,OPEN,2024-10-21T05:58:24+00:00,
ACC0005244,CUST004196,LU2161TQQS4Z1FSLV7V5,PR004,BR003,EUR,OPEN,2025-12-21T02:17:35+00:00,
ACC0005245,CUST004197,LU44FJQE2TLSVCICPDFW,PR004,BR005,EUR,CLOSED,2021-09-05T21:49:57+00:00,2021-09-05T21:49:57+00:00
ACC0005246,CUST004198,LU93JT3GXK5YPYY74B9A,PR003,BR009,EUR,OPEN,2023-10-24T05:34:06+00:00,
ACC0005247,CUST004199,LU79Q4LD30XMZ8JLK763,PR001,BR009,EUR,OPEN,2021-02-21T11:28:50+00:00,
ACC0005248,CUST004200,LU59W67ENXL9WB40WWUD,PR003,BR007,EUR,CLOSED,2022-10-02T00:54:20+00:00,2022-10-02T00:54:20+00:00
ACC0005249,CUST004201,LU61AS4DOSAVIREHSV8L,PR006,BR004,EUR,OPEN,2023-02-24T11:38:59+00:00,
ACC0005250,CUST004202,LU90C09C7ZNZ1KHOGOC3,PR001,BR009,EUR,OPEN,2024-01-03T01:39:15+00:00,
ACC0005251,CUST004203,LU45ZBWY84OVI0DCET65,PR007,BR010,EUR,OPEN,2023-07-17T20:45:17+00:00,
ACC0005252,CUST004204,LU975V1OP62ONLOWZGD3,PR005,BR009,EUR,CLOSED,2024-01-17T22:30:09+00:00,2024-01-17T22:30:09+00:00
ACC0005253,CUST004204,LU52QXYLKGIIFDZSN3YI,PR002,BR001,EUR,OPEN,2024-01-17T22:30:09+00:00,
ACC0005254,CUST004205,LU627I362OU80W9LNYMC,PR005,BR007,EUR,OPEN,2023-08-29T17:40:36+00:00,
ACC0005255,CUST004206,LU806L9M98GJ8UYIPGFY,PR007,BR003,EUR,OPEN,2025-03-18T11:10:02+00:00,
ACC0005256,CUST004206,LU525ZE2EYQZS85GFLUZ,PR006,BR007,EUR,CLOSED,2025-03-17T22:49:55+00:00,2025-03-18T03:32:57+00:00
ACC0005257,CUST004207,LU62TMW31VO0JF6OVJQE,PR004,BR009,EUR,OPEN,2023-07-15T01:40:42+00:00,
ACC0005258,CUST004207,LU5007F7IOLQW3ZTKLLC,PR007,BR002,EUR,CLOSED,2023-07-15T01:40:42+00:00,2023-07-15T01:40:42+00:00
ACC0005259,CUST004208,LU475MXTCUO91VWVHAZG,PR007,BR008,EUR,OPEN,2023-04-29T03:04:08+00:00,
ACC0005260,CUST004208,LU36RTHPALSN3I1GL97I,PR002,BR007,EUR,OPEN,2023-04-29T03:04:08+00:00,
ACC0005261,CUST004209,LU52KZELCU1D2ZT3Y2IK,PR006,BR004,EUR,OPEN,2024-01-07T16:15:13+00:00,
ACC0005262,CUST004210,LU24B8T6OCFMJFRJMPQV,PR005,BR009,EUR,OPEN,2024-07-17T12:05:08+00:00,
ACC0005263,CUST004211,LU79APJQQGPOJLQU449N,PR004,BR008,EUR,CLOSED,2023-04-27T21:13:50+00:00,2023-04-27T21:13:50+00:00
ACC0005264,CUST004212,LU68ZM6J88WISZ3LFFGM,PR008,BR010,EUR,OPEN,2022-05-14T06:08:42+00:00,
ACC0005265,CUST004213,LU32JZWBAE16T184O2V1,PR001,BR009,EUR,OPEN,2021-10-27T12:23:59+00:00,
ACC0005266,CUST004213,LU89M3WQ3RAHTDXIVQOJ,PR002,BR007,EUR,OPEN,2021-10-27T12:23:59+00:00,
ACC0005267,CUST004214,LU51DPY9D34YPBOL5H7Q,PR006,BR001,EUR,OPEN,2024-12-07T14:59:43+00:00,
ACC0005268,CUST004215,LU012C90BSSK3ZANQ1GE,PR004,BR003,EUR,OPEN,2023-11-23T20:13:53+00:00,
ACC0005269,CUST004216,LU92WV0MGWUMBTE7YFB4,PR004,BR009,EUR,OPEN,2021-04-17T18:54:29+00:00,
ACC0005270,CUST004217,LU78VDR9O2EEJCYPHR3E,PR007,BR008,EUR,OPEN,2022-08-30T01:30:29+00:00,
ACC0005271,CUST004217,LU9445WFN7LSSTKOQUQ0,PR005,BR004,EUR,OPEN,2022-08-30T01:30:29+00:00,
ACC0005272,CUST004218,LU60USAF3KCTSAPDJBUW,PR007,BR007,EUR,OPEN,2026-01-07T14:33:51+00:00,
ACC0005273,CUST004219,LU60QOMIDOHABZUJMJEG,PR003,BR002,EUR,CLOSED,2024-08-20T18:37:32+00:00,2025-07-09T01:09:48+00:00
ACC0005274,CUST004220,LU21TTERG2H5LMPOIXMX,PR004,BR001,EUR,OPEN,2021-07-06T04:40:36+00:00,
ACC0005275,CUST004221,LU98KBM0X9RHD3WI7FE1,PR002,BR007,EUR,OPEN,2021-09-26T15:37:51+00:00,
ACC0005276,CUST004221,LU61FOIKMMF1687XHHZM,PR003,BR007,EUR,OPEN,2021-09-26T15:37:51+00:00,
ACC0005277,CUST004222,LU1740UHZCNWBD6Z4TT1,PR002,BR006,EUR,OPEN,2022-03-08T01:12:46+00:00,
ACC0005278,CUST004223,LU04N7RNVRB2RPSTF386,PR007,BR006,EUR,OPEN,2023-03-04T12:35:10+00:00,
ACC0005279,CUST004224,LU92LEB2GQE8JN80CQJD,PR001,BR001,EUR,CLOSED,2024-11-03T11:32:08+00:00,2024-12-18T01:11:51+00:00
ACC0005280,CUST004225,LU98UT5PTDYF1T7H6663,PR001,BR001,EUR,OPEN,2023-03-31T09:37:44+00:00,
ACC0005281,CUST004225,LU58KM9WIFMLECZZT4VP,PR005,BR004,EUR,OPEN,2023-03-31T09:37:44+00:00,
ACC0005282,CUST004226,LU24DXYJEAQ44G15K0OP,PR008,BR008,EUR,OPEN,2021-07-25T11:41:31+00:00,
ACC0005283,CUST004227,LU15CV7Z8MD6IZCGWWXC,PR003,BR005,EUR,OPEN,2021-11-04T10:08:35+00:00,
ACC0005284,CUST004227,LU97N6UNHMT6YT5YZPRH,PR002,BR006,EUR,OPEN,2021-11-04T10:08:35+00:00,
ACC0005285,CUST004227,LU4282LAA9162KZQHQH3,PR008,BR003,EUR,OPEN,2021-11-04T10:08:35+00:00,
ACC0005286,CUST004228,LU10JEP4GTXFMJL36USE,PR004,BR007,EUR,OPEN,2024-05-02T02:19:30+00:00,
ACC0005287,CUST004229,LU850GC9VGF210RZ4HF0,PR002,BR003,EUR,OPEN,2023-08-16T21:35:04+00:00,
ACC0005288,CUST004230,LU486FV2TOZ3HVI7NJ1S,PR001,BR001,EUR,OPEN,2025-04-16T03:58:29+00:00,
ACC0005289,CUST004231,LU53TACEQG4ZLW1MJAFB,PR007,BR010,EUR,OPEN,2024-06-01T21:55:14+00:00,
ACC0005290,CUST004232,LU76Y5YXJZZ5GRZM216T,PR001,BR010,EUR,OPEN,2023-09-17T06:35:55+00:00,
ACC0005291,CUST004233,LU16WH3OA4F59WOWZPNA,PR005,BR010,EUR,OPEN,2024-11-21T17:48:57+00:00,
ACC0005292,CUST004234,LU49XCF9CDUU9U0OWWM7,PR001,BR001,EUR,OPEN,2022-05-28T08:24:31+00:00,
ACC0005293,CUST004235,LU02B6I70NABAN01Q3R1,PR003,BR002,EUR,OPEN,2021-07-13T04:53:51+00:00,
ACC0005294,CUST004236,LU8331UNCH54CDORX4R1,PR002,BR003,EUR,OPEN,2024-02-29T19:42:05+00:00,
ACC0005295,CUST004237,LU04LW1HOOMPYX41ECRB,PR004,BR003,EUR,OPEN,2024-06-04T12:01:40+00:00,
ACC0005296,CUST004238,LU83HOIMTE61812RLQUD,PR006,BR009,EUR,CLOSED,2025-12-19T03:11:57+00:00,2026-01-04T19:22:24+00:00
ACC0005297,CUST004238,LU081UDX2ETO4Q6MLJVR,PR006,BR007,EUR,OPEN,2026-01-18T13:56:45+00:00,
ACC0005298,CUST004239,LU52YZ5ATAV3F971Z7J1,PR004,BR009,EUR,CLOSED,2023-06-11T15:02:20+00:00,2023-06-11T15:02:20+00:00
ACC0005299,CUST004240,LU97UICLMY1GGLJ61078,PR006,BR002,EUR,OPEN,2024-08-28T12:35:25+00:00,
ACC0005300,CUST004241,LU86DKN5IF4FL2PMYQ3K,PR007,BR005,EUR,OPEN,2023-03-02T09:02:14+00:00,
ACC0005301,CUST004242,LU77K8I78NSUM84ZDPIG,PR006,BR004,EUR,OPEN,2022-05-27T14:23:48+00:00,
ACC0005302,CUST004243,LU94NUL6YYUX7GNJROOY,PR001,BR003,EUR,OPEN,2024-11-28T16:20:31+00:00,
ACC0005303,CUST004243,LU61NCPK5OPF38SF8LZB,PR006,BR008,EUR,OPEN,2024-11-28T16:20:31+00:00,
ACC0005304,CUST004244,LU28GPCN780VW202HCYL,PR006,BR010,EUR,OPEN,2022-11-21T22:24:47+00:00,
ACC0005305,CUST004245,LU04C8343PW0RQ9Q928X,PR004,BR007,EUR,OPEN,2021-07-09T03:31:29+00:00,
ACC0005306,CUST004245,LU802C1RXQZZA1Q7Q4RU,PR007,BR001,EUR,OPEN,2021-07-09T03:31:29+00:00,
ACC0005307,CUST004246,LU98DD55UM3P8MWDU39Y,PR006,BR007,EUR,OPEN,2025-06-06T11:25:45+00:00,
ACC0005308,CUST004246,LU99580O9YEBCV31S8OQ,PR005,BR009,EUR,CLOSED,2025-06-06T11:25:45+00:00,2025-06-06T11:25:45+00:00
ACC0005309,CUST004246,LU96OP4101F12IIRM40K,PR005,BR002,EUR,OPEN,2025-06-06T11:25:45+00:00,
ACC0005310,CUST004247,LU10EHUBIP7F6TSY2XPN,PR004,BR010,EUR,OPEN,2023-12-17T21:21:14+00:00,
ACC0005311,CUST004247,LU12HK9UC5ZFR20BSL8S,PR005,BR001,EUR,OPEN,2023-12-17T21:21:14+00:00,
ACC0005312,CUST004248,LU03TGPN49DHQMXVVDVR,PR008,BR009,EUR,OPEN,2023-09-28T15:16:27+00:00,
ACC0005313,CUST004249,LU418YSIRQ9MIIN4QZ0Q,PR005,BR010,EUR,OPEN,2021-06-09T00:49:37+00:00,
ACC0005314,CUST004250,LU23XTHQCW4WWUZWGMHL,PR008,BR006,EUR,OPEN,2023-05-17T22:10:41+00:00,
ACC0005315,CUST004251,LU12UN7XMZCM8S04X2RH,PR001,BR002,EUR,OPEN,2021-10-17T01:02:07+00:00,
ACC0005316,CUST004251,LU78QEUE6EJJKIDV5XDK,PR003,BR005,EUR,OPEN,2021-10-17T01:02:07+00:00,
ACC0005317,CUST004252,LU98V0ANM22PL60T27YL,PR008,BR002,EUR,OPEN,2024-02-13T15:34:21+00:00,
ACC0005318,CUST004253,LU02UXVQJPI4K4AL48ZR,PR008,BR002,EUR,OPEN,2025-02-14T17:38:38+00:00,
ACC0005319,CUST004254,LU50ESWM82Q5HUV6LWRD,PR004,BR004,EUR,OPEN,2024-12-09T15:11:43+00:00,
ACC0005320,CUST004255,LU1161QHSXP5MO17YDKC,PR005,BR003,EUR,OPEN,2021-02-14T19:51:35+00:00,
ACC0005321,CUST004256,LU30RW3YR8663GGQHGBF,PR005,BR001,EUR,OPEN,2024-05-20T19:45:37+00:00,
ACC0005322,CUST004257,LU42C5LG0D0GRSS6IJAJ,PR006,BR001,EUR,CLOSED,2022-04-04T09:03:36+00:00,2022-04-04T09:03:36+00:00
ACC0005323,CUST004258,LU13CPV7XJI2RHZQ4ELF,PR008,BR006,EUR,OPEN,2021-09-13T06:52:54+00:00,
ACC0005324,CUST004258,LU67V5FYOECOBGCNM5AO,PR003,BR009,EUR,OPEN,2021-09-13T06:52:54+00:00,
ACC0005325,CUST004258,LU78VOZQJEN5EHUY2FXC,PR006,BR002,EUR,OPEN,2021-09-13T06:52:54+00:00,
ACC0005326,CUST004259,LU793G47O2TZTP6AN03J,PR005,BR001,EUR,OPEN,2022-08-29T09:00:16+00:00,
ACC0005327,CUST004259,LU78GVQYA0AGVS6K2KLA,PR004,BR001,EUR,OPEN,2022-08-29T09:00:16+00:00,
ACC0005328,CUST004260,LU64S8DD8ZQ14WL9C3US,PR008,BR009,EUR,OPEN,2024-04-24T07:04:05+00:00,
ACC0005329,CUST004261,LU74078V3N8ORHO9HOHS,PR001,BR002,EUR,OPEN,2021-08-03T21:12:49+00:00,
ACC0005330,CUST004262,LU20UQDH86BXN66J5IN0,PR005,BR006,EUR,OPEN,2023-09-30T13:55:05+00:00,
ACC0005331,CUST004263,LU75UGKSF49QNN9LGCTH,PR006,BR008,EUR,OPEN,2021-11-22T03:48:12+00:00,
ACC0005332,CUST004264,LU32RLPTH092CK6GEZ5V,PR003,BR005,EUR,CLOSED,2024-01-20T23:14:22+00:00,2024-02-27T23:06:17+00:00
ACC0005333,CUST004265,LU32ZD30L1NJ2QIWYHK8,PR001,BR003,EUR,CLOSED,2021-07-30T14:47:42+00:00,2021-12-15T14:01:37+00:00
ACC0005334,CUST004265,LU26HGPLDC9ICX9GB2YO,PR006,BR004,EUR,OPEN,2022-07-06T12:40:58+00:00,
ACC0005335,CUST004265,LU77G1H1G7U3YJT5J4V9,PR002,BR004,EUR,CLOSED,2022-01-28T21:28:40+00:00,2022-03-19T07:28:05+00:00
ACC0005336,CUST004266,LU377VDBNED9K22PHYSB,PR001,BR009,EUR,OPEN,2024-05-06T17:55:56+00:00,
ACC0005337,CUST004267,LU48NTBBBMSBR66TT8Q2,PR008,BR006,EUR,OPEN,2024-08-22T17:07:08+00:00,
ACC0005338,CUST004268,LU70UNMW17LO2EE4X4ZO,PR008,BR009,EUR,OPEN,2024-01-22T11:05:53+00:00,
ACC0005339,CUST004269,LU13UFNCJ4T1ZT9UU0J6,PR006,BR004,EUR,OPEN,2024-02-23T15:34:26+00:00,
ACC0005340,CUST004270,LU6510EJHALU5IJMUVMM,PR002,BR005,EUR,OPEN,2024-02-04T18:14:16+00:00,
ACC0005341,CUST004271,LU776W5CSPAIN9WTUET7,PR001,BR006,EUR,OPEN,2022-02-19T03:15:34+00:00,
ACC0005342,CUST004272,LU72IIH1ACCDDN35PB92,PR002,BR005,EUR,OPEN,2026-01-13T08:42:35+00:00,
ACC0005343,CUST004273,LU308N5R1X1IP5UX7IKC,PR005,BR002,EUR,OPEN,2025-11-19T14:20:12+00:00,
ACC0005344,CUST004274,LU28BJSPCNBXJ2OQ2G6B,PR005,BR004,EUR,OPEN,2022-08-21T02:12:12+00:00,
ACC0005345,CUST004275,LU295B35RRIB8RRSRCM3,PR003,BR005,EUR,OPEN,2025-12-13T20:27:11+00:00,
ACC0005346,CUST004275,LU72V3FK8JE4NXMQX7FE,PR002,BR001,EUR,OPEN,2025-10-09T04:49:54+00:00,
ACC0005347,CUST004276,LU225D8HBYTOUVGIO01K,PR007,BR006,EUR,OPEN,2023-01-13T00:44:16+00:00,
ACC0005348,CUST004276,LU94ZTU4V3EW833BCYNW,PR004,BR008,EUR,CLOSED,2022-12-08T10:20:18+00:00,2022-12-10T01:14:59+00:00
ACC0005349,CUST004277,LU69PE6LJPVHK8NWNF9U,PR005,BR002,EUR,OPEN,2022-08-06T06:53:21+00:00,
ACC0005350,CUST004278,LU42S2N6IQ9RNW7C5JOF,PR008,BR006,EUR,OPEN,2023-03-16T00:27:53+00:00,
ACC0005351,CUST004279,LU85GJ7DT4OQJAWE527U,PR006,BR001,EUR,OPEN,2023-10-19T10:22:01+00:00,
ACC0005352,CUST004280,LU18OVVMM5IMFU5CL6QF,PR007,BR004,EUR,OPEN,2024-07-16T07:10:23+00:00,
ACC0005353,CUST004280,LU52GHPN5OJAG1BGQBTO,PR006,BR001,EUR,OPEN,2024-07-16T07:10:23+00:00,
ACC0005354,CUST004281,LU17NINKYBE2PHD7DSXD,PR005,BR006,EUR,OPEN,2023-06-25T01:53:52+00:00,
ACC0005355,CUST004282,LU724S1FXUO2THDOAHGN,PR005,BR009,EUR,OPEN,2021-03-18T12:38:12+00:00,
ACC0005356,CUST004283,LU47W5Z0MVSAOZLSC81K,PR003,BR003,EUR,OPEN,2024-08-02T23:25:37+00:00,
ACC0005357,CUST004284,LU90RPGCC6IJRWBLVFL7,PR003,BR008,EUR,OPEN,2024-10-19T07:29:43+00:00,
ACC0005358,CUST004285,LU10RPG86V1FY4GLTQSO,PR004,BR009,EUR,OPEN,2022-09-08T13:41:02+00:00,
ACC0005359,CUST004286,LU70LZL3EV89J0HF7WBL,PR003,BR009,EUR,OPEN,2023-05-24T20:56:54+00:00,
ACC0005360,CUST004287,LU32WSBZSXHIU9GTSVQJ,PR008,BR001,EUR,CLOSED,2021-12-31T14:02:47+00:00,2021-12-31T14:02:47+00:00
ACC0005361,CUST004288,LU92TAHENT5ZKIQWY956,PR004,BR005,EUR,OPEN,2024-05-11T22:09:57+00:00,
ACC0005362,CUST004289,LU03S26TML6MI6VO74AN,PR002,BR001,EUR,OPEN,2022-04-02T00:57:02+00:00,
ACC0005363,CUST004290,LU62A96GAGH2ZIYP46LA,PR001,BR008,EUR,OPEN,2022-04-29T22:35:35+00:00,
ACC0005364,CUST004291,LU39BM06UHPR8K5MRITQ,PR001,BR010,EUR,OPEN,2025-05-15T16:01:59+00:00,
ACC0005365,CUST004292,LU7847CS8EADW1WTYO0Q,PR005,BR004,EUR,OPEN,2025-12-23T10:59:34+00:00,
ACC0005366,CUST004292,LU37XXRO05HD54AH42DF,PR002,BR010,EUR,OPEN,2025-12-26T18:14:02+00:00,
ACC0005367,CUST004292,LU380YV9ELM84F3L3Z3Z,PR002,BR003,EUR,OPEN,2025-12-22T07:48:35+00:00,
ACC0005368,CUST004292,LU85JPHVYGEOOR8TZO2D,PR008,BR009,EUR,OPEN,2025-12-23T16:00:03+00:00,
ACC0005369,CUST004293,LU52RG8A7EXYTPKGGLGN,PR001,BR005,EUR,OPEN,2021-12-13T10:41:59+00:00,
ACC0005370,CUST004293,LU88DY52QY6DMA4W0HFO,PR004,BR001,EUR,CLOSED,2021-12-09T21:03:21+00:00,2021-12-13T13:50:23+00:00
ACC0005371,CUST004294,LU535TF2RXUS06FVU2Z0,PR001,BR005,EUR,OPEN,2024-02-12T07:40:30+00:00,
ACC0005372,CUST004295,LU48MCQ1YG8DOJBWNDYT,PR003,BR006,EUR,OPEN,2022-11-01T20:41:26+00:00,
ACC0005373,CUST004295,LU943QFT6CB7NBJR9830,PR001,BR009,EUR,OPEN,2022-11-01T20:41:26+00:00,
ACC0005374,CUST004296,LU7379NNO1H02DB4EF42,PR007,BR002,EUR,OPEN,2023-05-26T05:03:46+00:00,
ACC0005375,CUST004297,LU67MRLCN8A0XFMFHF5Z,PR001,BR003,EUR,OPEN,2025-11-09T15:07:15+00:00,
ACC0005376,CUST004298,LU81ABKY4MU3CH21NF40,PR004,BR002,EUR,CLOSED,2022-09-27T11:04:25+00:00,2022-10-08T01:18:09+00:00
ACC0005377,CUST004299,LU94YBH5TKCYI8FQUFCU,PR007,BR010,EUR,OPEN,2022-08-22T03:49:11+00:00,
ACC0005378,CUST004300,LU74B949CEU66Q9BGQD6,PR003,BR006,EUR,OPEN,2021-05-14T17:55:15+00:00,
ACC0005379,CUST004301,LU01O3VTVDX9C9DGVXUV,PR002,BR003,EUR,OPEN,2025-08-08T13:38:15+00:00,
ACC0005380,CUST004302,LU325S43YRZO54JI5SUF,PR005,BR010,EUR,OPEN,2024-01-10T07:04:12+00:00,
ACC0005381,CUST004303,LU05SPEVMHFQGIPPH4N8,PR008,BR008,EUR,OPEN,2025-06-02T19:21:14+00:00,
ACC0005382,CUST004304,LU65UUFUOD1MM45PG9AM,PR007,BR005,EUR,OPEN,2024-06-07T00:01:18+00:00,
ACC0005383,CUST004305,LU286TBN9N1TKWEF2A73,PR003,BR009,EUR,OPEN,2025-04-23T15:47:00+00:00,
ACC0005384,CUST004306,LU38TYKAYACFADW8XAFG,PR008,BR008,EUR,OPEN,2023-02-23T00:13:56+00:00,
ACC0005385,CUST004306,LU61YCNT9R276DAQ3LQX,PR006,BR004,EUR,OPEN,2023-02-23T00:13:56+00:00,
ACC0005386,CUST004306,LU633K7A2KDDDEWR1Y9C,PR008,BR002,EUR,OPEN,2023-02-23T00:13:56+00:00,
ACC0005387,CUST004307,LU46UNZFFZ9S26CTAW4L,PR008,BR009,EUR,OPEN,2022-05-02T06:28:32+00:00,
ACC0005388,CUST004308,LU12ZRVM4U5MQIYYECX8,PR006,BR009,EUR,OPEN,2024-05-17T01:35:08+00:00,
ACC0005389,CUST004308,LU309FM2H4WJ5EET2MST,PR004,BR004,EUR,OPEN,2024-05-17T01:35:08+00:00,
ACC0005390,CUST004309,LU90TKOIPYE26YFQFRS1,PR004,BR007,EUR,OPEN,2025-01-14T04:13:33+00:00,
ACC0005391,CUST004310,LU253B5XKIH8WCOLBYVY,PR007,BR005,EUR,OPEN,2022-11-20T17:52:51+00:00,
ACC0005392,CUST004311,LU63ZFQ7FKF49C66PD05,PR003,BR008,EUR,OPEN,2024-02-16T06:41:25+00:00,
ACC0005393,CUST004312,LU52KE92FYECICERUAXF,PR007,BR008,EUR,OPEN,2022-02-28T18:59:55+00:00,
ACC0005394,CUST004313,LU68IFRFXW6THWMG3R4A,PR005,BR010,EUR,OPEN,2024-11-14T05:26:03+00:00,
ACC0005395,CUST004314,LU39E2WBS1X8R3UFTIIA,PR001,BR009,EUR,OPEN,2022-12-14T18:53:42+00:00,
ACC0005396,CUST004315,LU90U0G0K0X34EJKC4BD,PR003,BR010,EUR,OPEN,2024-06-22T06:28:07+00:00,
ACC0005397,CUST004316,LU31KO6VHZDHAPPI4F2Y,PR006,BR006,EUR,OPEN,2025-10-16T04:53:54+00:00,
ACC0005398,CUST004317,LU54NTINC27HHQWQR68C,PR007,BR007,EUR,OPEN,2022-07-17T20:49:38+00:00,
ACC0005399,CUST004318,LU13LZM7MMXDQOY4231N,PR008,BR004,EUR,CLOSED,2022-06-23T04:07:35+00:00,2022-06-23T04:07:35+00:00
ACC0005400,CUST004319,LU52DX1ERH9JOTEEF0KK,PR006,BR008,EUR,OPEN,2025-08-09T19:03:34+00:00,
ACC0005401,CUST004319,LU53O2GHCPO6K8A56RH3,PR005,BR003,EUR,CLOSED,2025-08-09T19:03:34+00:00,2025-08-09T19:03:34+00:00
ACC0005402,CUST004319,LU37VEH4OPE03Q0K3982,PR002,BR001,EUR,OPEN,2025-08-09T19:03:34+00:00,
ACC0005403,CUST004319,LU97F6KSCY2YVNPZOPBF,PR008,BR010,EUR,OPEN,2025-08-09T19:03:34+00:00,
ACC0005404,CUST004320,LU9603RY76XCG1L0ER6H,PR007,BR006,EUR,OPEN,2025-07-01T07:50:49+00:00,
ACC0005405,CUST004321,LU42E5WDRLIFVAV5QRVV,PR002,BR004,EUR,OPEN,2024-08-09T22:14:19+00:00,
ACC0005406,CUST004322,LU709CIURBV334AUUTZC,PR001,BR010,EUR,CLOSED,2025-10-25T14:26:44+00:00,2025-10-25T14:26:44+00:00
ACC0005407,CUST004323,LU04W995QPOMX0UXS68R,PR006,BR006,EUR,OPEN,2026-01-05T14:40:39+00:00,
ACC0005408,CUST004323,LU33GPLYBSSOUJJPDUZE,PR008,BR006,EUR,OPEN,2026-01-05T14:40:39+00:00,
ACC0005409,CUST004324,LU622N7LAJZQB30WW8CO,PR002,BR006,EUR,OPEN,2025-03-09T10:01:56+00:00,
ACC0005410,CUST004325,LU21ADAALNSFSNJMWNXW,PR006,BR009,EUR,OPEN,2025-06-03T18:35:41+00:00,
ACC0005411,CUST004326,LU94IBOP8PO4A6RYAP02,PR006,BR006,EUR,OPEN,2023-06-23T11:48:43+00:00,
ACC0005412,CUST004327,LU55TFU9030WGGF5EG9F,PR005,BR006,EUR,OPEN,2024-05-28T04:36:53+00:00,
ACC0005413,CUST004328,LU46VXR8GISSPIKKB752,PR008,BR002,EUR,OPEN,2023-10-08T04:36:56+00:00,
ACC0005414,CUST004329,LU76NS2LFVB7RJHQWEDC,PR005,BR007,EUR,OPEN,2023-12-21T08:20:39+00:00,
ACC0005415,CUST004330,LU49MMP984ADC5DFNH9X,PR004,BR006,EUR,CLOSED,2024-10-30T17:15:11+00:00,2024-10-30T17:15:11+00:00
ACC0005416,CUST004331,LU02W0G83SF8WHWS5TY7,PR001,BR005,EUR,OPEN,2023-03-03T20:02:04+00:00,
ACC0005417,CUST004331,LU98P5WB74EDTI67NIKL,PR005,BR008,EUR,OPEN,2023-02-28T19:32:27+00:00,
ACC0005418,CUST004332,LU59JDOOT6L7EG8K513L,PR005,BR008,EUR,OPEN,2025-06-21T19:59:39+00:00,
ACC0005419,CUST004333,LU14PB9QQ3ATXIJUO0HR,PR005,BR007,EUR,OPEN,2023-11-28T11:13:57+00:00,
ACC0005420,CUST004334,LU709MBEXSPOS3AUITOQ,PR005,BR003,EUR,OPEN,2025-08-01T15:56:10+00:00,
ACC0005421,CUST004335,LU49OJEE6VEPPN9MQM47,PR003,BR010,EUR,OPEN,2022-07-19T17:07:01+00:00,
ACC0005422,CUST004336,LU67NSS6MSV0GTAP72PD,PR005,BR006,EUR,OPEN,2023-04-14T21:58:10+00:00,
ACC0005423,CUST004336,LU787QXAY4XUBV318UPR,PR008,BR003,EUR,CLOSED,2023-04-14T21:58:10+00:00,2023-04-14T21:58:10+00:00
ACC0005424,CUST004336,LU3297CJLJWYKVZFT4Z6,PR005,BR004,EUR,OPEN,2023-04-14T21:58:10+00:00,
ACC0005425,CUST004337,LU624XNMMAANTRZR5HGS,PR003,BR005,EUR,OPEN,2021-05-29T23:44:59+00:00,
ACC0005426,CUST004338,LU59QCDBX0GZG7SYS72A,PR003,BR005,EUR,OPEN,2025-05-24T13:33:11+00:00,
ACC0005427,CUST004338,LU730C7XKJOI1LOQDHAQ,PR008,BR001,EUR,OPEN,2024-12-11T03:00:56+00:00,
